Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Indonesia,IDN,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,50.5366710688501,45.0516073870013,44.737041398419,42.7900628308214,..,..,..,..,..,..
Indonesia,IDN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,17.9511560404364,18.3950702128147,..,..,..,..,..,..,..,..
Indonesia,IDN,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,5.47993193874487,5.11075985613818,..,..,..,..,..,..,..,..
Indonesia,IDN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,79401.551,41488.438,153478.618,213852.106,..,..,..,..,..,..
Indonesia,IDN,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.08868537314165,2.17304358697523,..,..,..,..,..,..,..,..
Indonesia,IDN,Consumer price index (2010 = 100),FP.CPI.TOTL,116.909852190406,124.386150032818,132.300991429788,136.965666608222,142.182412273917,146.729898360527,151.176675071352,154.080730631506,156.484590188327,163.071752418121
Indonesia,IDN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,62,61.6,60,59.4,63.6,..,..,..,..,..
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.86934805,2.96433568,2.92428517,3.02147198,2.90417194,2.86757827,2.90491366,3.41433048,..,..
Indonesia,IDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,103.37931824,103.05883789,97.16175842,107.52870941,111.51396179,111.91187286,120.58958435,132.96333313,..,..
Indonesia,IDN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,287.193351435418,303.3696981751,298.837867397112,316.731813214606,317.772196812712,334.677383274762,359.024588273621,414.832493455337,..,..
Indonesia,IDN,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,41454808849,60119994190.7,60272600226.7,64403851199.7,58806915986.1,55468651176.2,81769164767.2,67398422666,72999003176.2,..
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,769.496766763274,808.418972064685,910,956,1021,1064,1084,..,..,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,858.805727435958,880.12100202521,..,..,..,..,..,..,..,..
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.9235763793605,23.6659845969367,21.1601792598059,19.0889938536664,20.1773044351106,21.0027464972455,18.5915277970883,17.3311682848923,21.4081231102766,24.4924493725873
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,263643619361.9,292565196460.3,307749361569.2,318942066410.3,353563845559.2,379588949811.2,402106446511.5,417046199375.9,416470745271.3,..
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.427,2.389,2.345,2.309,2.262,2.234,2.215,2.194,2.175,..
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,23281742361.5305,25120732059.5134,19779127976.9576,4541713739.23769,20510310832.4469,18909826043.5105,24993551748.0098,19175077747.8077,21213080329.8583,21428338421.8205
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,968804.2,959541.6,950279,952718,939498,933442.7,927387.3,921332,915276.633,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,912524136718.018,890814755511.291,860854232717.853,931877364033.902,1015618744168.15,1042271532953.36,1119099871386.16,1059054842711.72,1186505455720.81,1319100220389.02
Indonesia,IDN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,117.03716759416,123.407704913933,128.319631030817,131.449249420225,137.091942591614,142.326556547384,144.601630186014,144.020835663022,152.667013240977,167.273955458627
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.5572636889101,5.006668425755,4.87632230022123,5.03306918280177,5.06978590134916,5.17429153955024,5.01928768046282,-2.06551182934165,3.70305535690933,5.30859500543608
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,3602.88551680629,3476.62485432866,3322.58167907656,3558.81885174287,3839.78507463674,3902.66167542693,4151.22755454135,3895.61815205095,4334.21598260314,4787.99930765134
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3710,3600,3420,3400,3530,3850,4070,3900,4170,4580
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9710,9890,9880,10150,10600,11320,11980,11830,12730,14250
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,939754625190.188,922995729807.435,886547498564.828,890493673500.783,934207963791.533,1028158608324.8,1096634205244.95,1059188261574.96,1142865784881.82,1260906225154.84
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2459271038444.92,2534329758163.13,2559879525286.4,2657025035503.83,2802422575187.42,3024166767677.97,3230929292244.27,3215211155245.36,3485182675415.78,3925913883414.94
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.8313567879018,34.6003439149803,34.0627921803386,33.858739303947,33.7105947957751,34.5705858319707,33.7801423773995,32.3434120537481,31.4489847457521,29.7453355118791
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,9.56618273182515,9.28173381872641,8.88659188953119,7.99841796063373,8.44612317142682,8.21282422783857,8.09203041114749,8.42466417163406,7.20344630519066,..
Indonesia,IDN,High-technology exports (current US$),TX.VAL.TECH.CD,6492910377,6585887873,5889536968,5415601725,5971475926,6382014753,6281266981,6408687624,7492072748,..
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.7137962959288,24.414190988586,20.7774609817235,18.3323479486654,19.17819263535,22.071562457954,19.0362497386225,15.6410071153504,18.7896281436238,20.9008560313116
Indonesia,IDN,Income share held by fourth 20%,SI.DST.04TH.20,20.5,20.6,20.5,21.5,21.8,21.9,21.9,21.8,21.5,21
Indonesia,IDN,Income share held by highest 10%,SI.DST.10TH.10,32.9,32.5,33,31,30.2,29.9,29.5,29.5,30.1,30.7
Indonesia,IDN,Income share held by highest 20%,SI.DST.05TH.20,48.6,47.9,47.9,46.5,45.9,45.6,45,45,45.4,45.8
Indonesia,IDN,Income share held by lowest 10%,SI.DST.FRST.10,3,3,2.9,2.9,2.8,2.8,3,3,2.9,3.1
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,7,7,6.9,6.8,6.7,6.8,7.1,7.1,7,7.3
Indonesia,IDN,Income share held by second 20%,SI.DST.02ND.20,10.1,10.2,10.4,10.4,10.6,10.7,10.9,10.9,10.9,11
Indonesia,IDN,Income share held by third 20%,SI.DST.03RD.20,13.9,14.2,14.3,14.8,15,15,15.2,15.2,15.1,15
Indonesia,IDN,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,1488,1197,1321,1312,1322,1367,870,1220,1409,..
Indonesia,IDN,"Industrial design applications, resident, by count",IP.IDS.RSCT,2771,2534,2651,2581,2319,2432,1798,2300,2959,..
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,42.6356774375889,41.9283421270033,40.0478624042506,39.3084439802081,39.3791548040237,39.7297374523848,38.9517679950779,38.2383937187942,39.844959654917,41.4292959518952
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.41251330156414,6.39492540819922,6.36312113115614,3.5258051568793,3.80879806953163,3.19834641562404,3.03058664969491,1.92096800566845,1.56012990525685,4.2094638340216
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.96599029131677,5.44317454935612,3.98024266013961,2.43892408688207,4.29267812199525,3.81832356943335,1.59848849984144,-0.401651435218994,6.00342133702488,9.56784436110829
Indonesia,IDN,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,4.96599029131677,5.44317454935612,3.98024266013961,2.43892408688207,4.29267812199525,3.81832356943335,1.59848849984144,-0.401651435218994,6.00342133702488,9.56784436110829
Indonesia,IDN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,26.9613261971,27.873065893,28.7848055889,29.6965452848,29.6965452848,29.6965452848,29.6965452848,29.6965452848,..,..
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,40.4571216414938,39.7918868998244,34.0430457168992,30.0622174990194,32.0726652467207,35.3873235849477,30.2885389112013,28.7924654798073,36.0466947655266,40.1353886396794
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.918769839183066,0.777855178232831,0.882266734481239,0.792220213496852,0.865191376221992,0.718928190476345,0.728563743551525,0.886584044874933,0.74178636312329,0.702587599419717
Indonesia,IDN,Net migration,SM.POP.NETM,-36670,-37324,-37991,-38653,-39282,-39878,-40567,-24999,-14992,..
Indonesia,IDN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,10461.24,11865.2112962963,13389.4129365079,13308.3268020542,13380.8338788891,14236.9387734818,14147.6713605454,14582.2034678177,14308.1439011897,14849.8539362105
Indonesia,IDN,"Patent applications, nonresidents",IP.PAT.NRES,6787,7321,8095,8538,7032,8347,8388,6851,7403,..
Indonesia,IDN,"Patent applications, residents",IP.PAT.RESD,663,702,1058,1101,2271,1407,3093,1309,1397,..
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,134.899256944936,136.47252624341,137.996989644313,139.466062394042,140.876791127014,142.244548790185,143.584633764026,144.796388212316,144.647380401484,..
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.21281780987831,1.15950664180271,1.1108549322781,1.05894205868913,1.00643952446092,0.966206435866139,0.937689273635294,0.840389268128048,0.694717688319757,0.636555115146439
Indonesia,IDN,Population in largest city,EN.URB.LCTY,9950619,10061387,10173388,10286636,10401144,10516927,10638689,10770487,10915364,11074811
Indonesia,IDN,"Population, total",SP.POP.TOTL,253275918,256229761,259091970,261850182,264498852,267066843,269582878,271857970,273753191,275501339
Indonesia,IDN,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..,0.93,..,0.63,..,..,..,..,..,..
Indonesia,IDN,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,7970.35902955448,7878.4759120936,7791.44178030682,7709.37023828381,7632.16923149443,7558.781829012,7488.23521351382,7425.56857906355,..,..
Indonesia,IDN,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,2018.7,..,..
Indonesia,IDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.0847000032663345,..,..,0.245350003242493,0.238049998879433,0.226319998502731,0.271290004253387,0.280770003795624,..,..
Indonesia,IDN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,178.875396728516,215.190414428711,215.993545532227,388.036163330078,395.666290283203,..,..
Indonesia,IDN,Scientific and technical journal articles,IP.JRN.ARTC.SC,2751.39,3043.58,4380.25,6734.17,12432.41,21263.52,30446.15,32553.79,..,..
Indonesia,IDN,Surface area (sq. km),AG.SRF.TOTL.K2,1910930,1910931,1913580,1913580,1916820,1916862.2,1916906.77,1916906.77,1916906.77,..
Indonesia,IDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.2853014633987,10.8355237532905,10.7534877772096,10.3363487033276,9.8772930803788,10.230143021132,9.75196180827865,8.31010524192246,9.09404244081396,..
Indonesia,IDN,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,47.0098671691528,47.6894999192428,48.5933687037868,51.9710534521193,48.1851889998318,49.4047334412847,50.0173819637928,46.2873894442728,45.1254141564924,..
Indonesia,IDN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,16.31166,17.48575,34.74204,..,..,..,..
Indonesia,IDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,19.9652408135031,29.917390542463,34.6061996056669,37.4785752795688,29.4350871765661,25.0724278195642,39.4126795086212,36.701439256818,28.7840544853054,..
Indonesia,IDN,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,"Trademark applications, nonresident, by count",IP.TMK.NRCT,21839,11931,11877,14965,16191,29221,45048,43234,35760,..
Indonesia,IDN,"Trademark applications, resident, by count",IP.TMK.RSCT,45371,34521,37657,48756,51918,58659,40758,80545,91362,..
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.34,4.05,4.51,4.3,3.78,4.39,3.59,4.25,3.83,3.46
Indonesia,IDN,Urban population growth (annual %),SP.URB.GROW,2.5283330144614,2.45984085200218,2.39074535293767,2.31895402779747,2.23979602121327,2.17730622664563,2.12358021200536,2.00532025898625,1.83401585381079,1.75438967502362
Indonesia,IDN,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,3.8672881131056,3.9280763204769,3.98913567804797,4.06127348266723,4.26717135310673,4.48796723940864,4.71323122615949,4.61587887763894,..,..
Indonesia,IDN,Wholesale price index (2010 = 100),FP.WPI.TOTL,111.143407065812,77.6379552915429,81.0482452712209,87.4404017508207,91.503341410036,96.4920079724871,..,..,..,..
Italy,ITA,Age dependency ratio (% of working-age population),SP.POP.DPND,54.5051246655099,55.1514137405914,55.6248370862144,55.9323119358264,56.1404123723785,56.2944083902561,56.5479336416307,56.8137401673259,57.0653068257895,57.4402192661084
Italy,ITA,Agricultural land (sq. km),AG.LND.AGRI.K2,136300,131620,129450,128120,128265.7,124050,131209.62,125183.7,124030.309,..
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.14458980749233,1.99786088974992,2.06523676190304,1.9283733073049,1.97268467311393,1.94542007434608,1.90729572312002,2.0084527584528,1.93560866810608,1.96011468118647
Italy,ITA,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,49.7076023392,49.7163245014,49.725049725,49.850448654,49.9764816557,50.1031535514,50.132704217,50.162289761,..,..
Italy,ITA,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,27.7777777778,27.7651049892,27.7524277524,27.570230485,27.3871119473,27.2030651341,27.1601297552,27.1171437002,..,..
Italy,ITA,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,22.514619883,22.5185705094,22.5225225225,22.5793208609,22.636406397,22.6937813145,22.7071660277,22.7205665388,..,..
Italy,ITA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,18.6211111111233,18.6146971080548,18.6082831050411,18.5580334855342,18.5077838660822,18.4575342465753,18.5452054794521,18.4356164383562,..,..
Italy,ITA,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,33.9835277778,33.9718222222,33.9601166667,33.8684111111,33.7767055556,33.685,33.845,33.645,..,..
Italy,ITA,"Armed forces personnel, total",MS.MIL.TOTL.P1,359500,356850,356850,356850,347000,341500,342000,338000,..,..
Italy,ITA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.5,8.3,8,7.8,7.6,7.3,7,6.8,6.8,..
Italy,ITA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.9,99.9,99.9,99.9,99.8,..,..,..
Italy,ITA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.75187766207853,5.38744255964141,5.56329428886422,5.49824437749353,5.43791206092819,5.37694036055885,5.31103098673157,4.73237277079935,..,..
Italy,ITA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,37.9369646413624,35.4618125744298,..,..,..,..,..,..,..,..
Italy,ITA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,43.5848538028576,43.9661531649821,..,..,..,..,..,..,..,..
Italy,ITA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,11.270151730678,11.1945200337806,..,..,..,..,..,..,..,..
Italy,ITA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,20.4540066382172,18.0663726502143,..,..,..,..,..,..,..,..
Italy,ITA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,51363.669,49621.844,..,..,..,..,..,..,..,..
Italy,ITA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.2298124019469,2.23124731978135,2.24166386475271,..,..,..,..,..,..,..
Italy,ITA,Consumer price index (2010 = 100),FP.CPI.TOTL,107.198618335037,107.457017849343,107.498700856028,107.397634171255,108.714901774357,109.951520340534,110.623595648239,110.471258578492,112.541250526224,121.771084752039
Italy,ITA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,65.1,..,..,..,..,..,..,..,..,..
Italy,ITA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.77543831,8.86791801,8.85689163,8.72533035,8.67773914,8.68187714,8.6563549,9.63378334,9.45429516,..
Italy,ITA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3149.24267578,3154.27587891,2675.67163086,2699.73291016,2809.72143555,3002.76123047,2910.62792969,3057.04248047,3351.47875977,..
Italy,ITA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,3216.07167974146,3210.07367809648,3264.6427876283,3481.57346696857,3605.16091268685,3732.51057103607,3835.73316587291,4031.99584882745,4397.48408690164,..
Italy,ITA,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5159.18365503785,5002.40667987736,..,..,..,..,..,..,..,..
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2579.47254262663,2414.48400158318,2481.75464546017,..,..,..,..,..,..,..
Italy,ITA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.6332430796987,29.1088281864091,29.7159823723612,29.3278907466434,30.733733319636,31.3535542007886,31.6024197276206,29.4361735220632,32.6934017215877,37.1496143631398
Italy,ITA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39,1.37,1.35,1.34,1.32,1.29,1.27,1.24,1.25,..
Italy,ITA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,19531411961.8185,17032744039.0433,13303439230.2377,25656663794.7916,11138429977.1854,44249715319.1484,31185214397.3208,-22090942205.122,18911500067.3882,31228075331.5883
Italy,ITA,Forest area (sq. km),AG.LND.FRST.K2,91894.64,92432.72,92970.8,93508.9,94047,94585.1,95123.2,95661.3,96199.4,..
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2141924094298.57,2162009615996.51,1836637711060.55,1877071687633.83,1961796197354.37,2091932426266.94,2011302198827.41,1897210466667.52,2114355756913.92,2010431598465.38
Italy,ITA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,98.1801185952782,99.0767399493526,100,101.134350020373,101.868932515805,102.95702722981,103.922881655243,105.555750085362,106.185609201763,109.381821848593
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.84106545088248,-0.00454754236383792,0.778304350716581,1.29346273155907,1.66785904106857,0.925810941012742,0.483198316597154,-8.97912609728922,6.98676641618501,3.67468325490428
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,35560.0814062291,35565.7213771491,30242.3861352184,30960.7315088911,32406.7203150137,34622.1696664735,33673.7509627414,31918.6934933773,35770.0496120858,34157.990122464
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,35570,34910,33000,31970,31380,33850,34930,32430,36130,37700
Italy,ITA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,36250,36200,36640,40040,41810,43510,46190,43680,47590,52470
Italy,ITA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2142306332319.67,2122305208133.43,2004023281021.85,1938263470221.71,1899454177956.48,2045243152721.8,2086427648980.42,1927392198567.71,2135640788703.7,2218620497837.66
Italy,ITA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2183586848754.71,2200447242186.78,2225428932683.9,2427621534122.07,2531219823306.44,2629049101683.88,2758765993017.34,2596532547795.38,2813241035302.84,3088345216071.84
Italy,ITA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.892393762138,16.9592018117671,17.1072670212734,17.5610283085114,18.0540711674032,18.5274602244834,18.2396779336637,17.699980596259,20.6543145360729,21.7513562030839
Italy,ITA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.77047173514885,7.73541373861765,8.1509013864216,8.2895405832385,7.80431332404267,7.47553192693895,7.75677049995988,8.5855725854508,8.19920855677283,..
Italy,ITA,High-technology exports (current US$),TX.VAL.TECH.CD,31874951728,32860989418,30088406455,31085832014,31878137337,32487105732,32548431190,32892825253,38884110831,..
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.2343363170751,26.2132869642331,26.7021937892476,26.0397120675783,27.8704426276557,28.9499970418731,28.2765604958343,25.8368487939247,30.4152923959238,38.6903651963886
Italy,ITA,Income share held by fourth 20%,SI.DST.04TH.20,23.1,23.3,23.4,23.2,23,23.2,23.1,23.1,..,..
Italy,ITA,Income share held by highest 10%,SI.DST.10TH.10,25.9,25.5,25.8,26,26.7,25.9,25.8,26.1,..,..
Italy,ITA,Income share held by highest 20%,SI.DST.05TH.20,41.4,41,41.4,41.4,42.1,41.5,41.1,41.7,..,..
Italy,ITA,Income share held by lowest 10%,SI.DST.FRST.10,2,2,1.7,1.9,1.9,1.9,2.1,2.1,..,..
Italy,ITA,Income share held by lowest 20%,SI.DST.FRST.20,6.2,6.2,5.9,6.1,6,6.1,6.3,6.3,..,..
Italy,ITA,Income share held by second 20%,SI.DST.02ND.20,12.3,12.3,12.1,12.1,12,12.2,12.3,12.1,..,..
Italy,ITA,Income share held by third 20%,SI.DST.03RD.20,17,17.2,17.2,17.1,16.9,17,17.1,16.9,..,..
Italy,ITA,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,887,541,..,393,1991,1212,810,306,308,..
Italy,ITA,"Industrial design applications, resident, by count",IP.IDS.RSCT,30652,30396,..,26699,28892,34812,30302,25058,26386,..
Italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.1724585185577,20.7984291070401,20.8563842801091,21.2179443783853,21.3004050229852,21.4501517225557,21.5270098742186,21.5609879207347,22.7010675427989,23.0319812926524
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.21999342274305,0.241047429826773,0.0387903996579552,-0.0940166569157271,1.22653316645808,1.13748763600395,0.611246943765291,-0.13770757391657,1.87378325762491,8.20128991161718
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.14761015891955,0.913241261981469,0.931863574759717,1.13435002037254,0.726343220957816,1.06813204686947,0.938114135013862,1.5712309013288,0.596707536909662,3.01002430636083
Italy,ITA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,1.14761015891955,0.913241261981469,0.931863574759717,1.13435002037254,0.726343220957816,1.06813204686947,0.938114135013862,1.5712309013288,0.596707536909662,3.01002430636083
Italy,ITA,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,29.9440724097,29.9337582362,29.9234440626,29.8426390969,29.7618341312,29.6810291656,29.8220107498,29.6457837695,..,..
Italy,ITA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,46.5803154582248,46.4471107144984,47.2553184971268,46.2702093756915,48.9622724977935,50.3250481125083,50.3516577762614,48.8432367563147,55.9534977087664,66.9654715448995
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.39902128680429,1.28296965427672,1.20822825265709,1.33483525169556,1.35737048101487,1.35929101145422,1.31150962472626,1.73963166677436,1.72006283098808,1.67909233846156
Italy,ITA,Net migration,SM.POP.NETM,154366,50102,34031,49591,70475,75863,21615,28021,28021,..
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.752945122702002,0.752728196932591,0.901296423367096,0.903421436257288,0.88520550826938,0.846772667108096,0.893276257067393,0.875506396987983,0.845494138890436,0.949623753156941
Italy,ITA,"Patent applications, nonresidents",IP.PAT.NRES,905,781,..,973,1031,900,898,947,797,..
Italy,ITA,"Patent applications, residents",IP.PAT.RESD,8307,8601,..,8848,8643,8921,9229,10061,10281,..
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,203.687120838096,205.564558126323,205.366538391305,205.017949533001,204.710937447163,204.322225904409,201.980545589195,200.999100491348,199.885931481788,..
Italy,ITA,Population growth (annual %),SP.POP.GROW,1.1592511168095,0.917504095962437,-0.0963761331392095,-0.169884073301448,-0.14986111697397,-0.190063640113791,-1.15302842389952,-0.487095091717782,-0.555357163186613,-0.428632459102514
Italy,ITA,Population in largest city,EN.URB.LCTY,4050069,4081506,4113186,4145112,4177286,4209710,4234019,4257056,4278350,4297877
Italy,ITA,"Population, total",SP.POP.TOTL,60233948,60789140,60730582,60627498,60536709,60421760,59729081,59438851,59109668,58856847
Italy,ITA,Proportion of people living below 50 percent of median income (%),SI.DST.50MD,14.8,15.2,16.1,15.7,16,15.2,15,15.6,..,..
Italy,ITA,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..,2.14,..,1.61,..,..,..,..,..,..
Italy,ITA,Real effective exchange rate index (2010 = 100),PX.REX.REER,99.5056482794151,99.3432188636321,93.8262043162671,94.6507914642722,95.4266845643118,96.9148923248145,94.5758032897458,95.0948395567067,94.9201918678791,93.0447291118046
Italy,ITA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3029.85286636035,3002.18098166877,3005.0757623235,3010.18524630523,3014.69972541785,3020.43502208476,3055.46304990027,3070.38236657704,..,..
Italy,ITA,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,182.5,182.5,182.5,182.5,182.5,182.5,182.5,182.5,..,..
Italy,ITA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.30106997489929,1.33840000629425,1.33850002288818,1.36642003059387,1.37012994289398,1.42443001270294,1.461590051651,1.52740001678467,..,..
Italy,ITA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,1930.68676757812,1956.36059570312,2077.88256835938,2204.076171875,2313.65478515625,2512.185546875,2656.04956054688,2671.83471679688,..,..
Italy,ITA,Scientific and technical journal articles,IP.JRN.ARTC.SC,66897.05,68401.09,70157.62,70082.26,71357.77,72822.4,76301.91,85419.29,..,..
